site_code,site_name,latitude,longitude,start_date,end_date,duration_years,total_rows,missing_sea_level,pct_missing_sea_level,max_sea_level,min_sea_level,mean_sea_level,p95_sea_level,p99_sea_level,missing_total_precip,pct_missing_total_precip,max_total_precip_mm,mean_total_precip_mm,p95_total_precip_mm,p99_total_precip_mm,missing_ground_precip,pct_missing_ground_precip,max_ground_precip,mean_ground_precip,p95_ground_precip,p99_ground_precip,max_wind_speed,mean_wind_speed,p95_wind_speed,p99_wind_speed,sea_level_exceedances,precip_exceedances,joint_exceedances,CPR
8735180,Dauphin_Island,30.25,-88.075,1981-03-31 19:00:00,2021-08-31 22:00:00,40.41889117043121,354316,14099,3.9792162928007766,3.013,0.274,1.0963974974920432,1.431,1.585,0,0.0,300.1267313957214,2.013659279502338,10.965729132294651,33.3074569702098,9795.0,2.7644814233621964,95.0,0.19206724698929822,0.3,5.3,30.28716661113727,4.107568787671994,7.474212487707075,9.241249455572069,15477,17716,2433,3.143984665378599
8557380,Lewes,38.78278,-75.119164,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,2164,0.6070620050438885,3.636,0.027,1.5704778454842834,2.347,2.57,0,0.0,161.6847097872664,1.6613045423325346,10.3970587253563,25.719779133783,231136.0,64.84005711544557,63.8,0.12634778792835202,0.5,3.0,19.235500261100754,4.841638805035703,9.126074107423413,11.331449351619733,17585,17824,2068,2.3519451686065476
1408168,Barnegat_Bay_At_Mantoloking_Nj,40.040556,-74.054444,2000-04-11 15:00:00,2021-04-06 14:00:00,20.982888432580424,183960,57098,31.03826918895412,2.097,-4.0295,0.08441325061878262,0.3505,0.4968,0,0.0,95.5036759375502,1.6463983060060747,10.26730760931961,24.751354634719828,175140.0,95.2054794520548,253.7,1.453219954648526,5.1,11.9,18.0183660996654,3.678150531900056,6.86219279781641,8.617265591335887,6286,9198,1023,3.254852052179446
594A,Harvest_Oil_P_CA,34.468,-120.673,1992-05-14 04:00:00,2018-12-31 22:00:00,26.63107460643395,233467,80766,34.594182475467626,5.929,3.008,4.523503611633191,5.301,5.533,0,0.0,84.9440593024155,0.5392950789410195,2.1311745906587,14.026162922382296,7445.0,3.1888875087271438,27.4,0.03596685278424224,0.0,1.0,18.86004002324725,5.412720361945912,9.680109933837286,11.461780628587237,7599,11672,574,1.5108998280048573
569A,San_Diego_CA,32.713,-117.173,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,292,0.08766267881535297,3.663,0.379,2.06989661150891,2.934,3.2,0,0.0,65.5051354415832,0.37525486014090637,1.3792961835861,9.690542221069316,5441.0,1.6334679295696424,30.0,0.027496993780024043,0.0,0.8,14.409109558730133,2.8228155150210066,5.309199988060514,7.273972980000582,16608,16654,1095,1.3187010025017858
VOL,Volanti,38.181,-122.046,1997-11-05 21:00:00,2021-01-01 07:00:00,23.15400410677618,202979,13393,6.598219520245936,3.9685,-0.9114,1.0185982947053054,1.9141,2.1001,0,0.0,94.4414210736681,0.7033035098647685,4.053974054130512,16.11454290151205,65099.0,32.07179067785337,32.3,0.0679852045256745,0.3,2.0,8.84409583965876,2.5271468167186697,4.788175001144459,5.727211264683456,9328,10149,1224,2.6243438461604764
8515186,Fire_Island,40.6267,-73.26,1989-07-26 13:00:00,2014-01-24 23:00:00,24.49828884325804,214763,6613,3.079208243505632,3.316,0.204,1.3722340454764033,2.651,2.88,0,0.0,161.1691564320949,1.8062217706727435,11.521824598312156,26.422925829848477,9825.0,4.574810372363955,62.0,0.13187549405185958,0.5,3.3,22.43851312651243,5.0812599557823175,9.30206661416094,11.643166446535702,725,10739,61,1.682625429067755
8726724,Clearwater_Beach,27.978306,-82.831694,1996-01-01 00:00:00,2021-08-31 22:00:00,25.66461327857632,224999,7134,3.1706807585811494,2.334,-0.202,1.03666179973837,1.485,1.638,0,0.0,160.6851667164619,1.3365481241919637,7.514443546420881,22.474953025578003,8171.0,3.631571695874204,69.9,0.13831239507812645,0.0,3.6,29.056015574384038,5.049846287444269,9.256546266052716,11.420327242930373,10815,11250,1272,2.352278033595315
SNC,Sunrise_Club,38.185,-122.083,1994-07-01 08:00:00,2021-01-01 07:00:00,26.50239561943874,232344,13519,5.818527700306443,3.3924,-0.89,1.0245581336684568,1.9355,2.158,0,0.0,91.6243565499712,0.7445258800135907,4.255821332321786,17.109720408916438,94464.0,40.65695692593741,32.3,0.06798520452567451,0.3,2.0,9.479031437077474,2.445693565153077,4.668248137802404,5.628536012205017,10809,11618,1375,2.544000960925286
9052058,Rochester_Ny,43.26903,-77.62575,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,529,0.14869742182844423,75.98,74.168,74.83282513168898,75.302,75.694,0,0.0,90.595543384552,1.6346461869349955,8.63504298028765,19.819153258998732,33118.0,9.309189444450691,44.2,0.10670689751362204,0.5,2.3,17.384178227460637,4.726052195948203,8.961593046859257,10.939636515801443,17629,17788,866,0.9824610166188873
8574070,Havre_De_Grace,39.5367,-76.09,1981-01-01 00:00:00,2005-09-07 22:00:00,24.681724845995895,216383,4857,2.244631047725561,3.536,1.07,2.2591189043864586,2.743,2.917,0,0.0,119.4908990996737,1.462137481731616,9.135383367436098,23.02954888540502,4260.0,1.96873136983959,60.2,0.12415862494873256,0.5,3.0,14.502492891543403,2.987077669084687,5.610478874712231,7.10526051640528,5171,10819,580,2.243310931768064
8467150,Bridgeport,41.173302,-73.181702,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,6444,1.8115015166124584,4.577,-0.387,1.7365855023004262,2.877,3.122,0,0.0,131.96209073061019,1.8576176114417617,11.442369967699006,28.427960097695813,54907.0,15.435151113072665,78.2,0.12334352769097798,0.5,3.0,16.223451614150147,3.7016208864698563,6.919544328784837,8.683259356381162,17366,17787,1814,2.089063353694496
8465705,New_Haven,41.283333,-72.908333,1999-10-17 17:00:00,2021-08-31 22:00:00,21.872689938398356,191742,2888,1.5061906102992562,9.282,4.658,6.686876142416893,7.734,7.968,0,0.0,144.5291489362148,1.8629502358340824,11.455846577882722,28.14425048229387,11238.0,5.86100071971712,78.2,0.12291306563843458,0.5,3.0,16.79545857199502,4.120666411234052,7.726687082598078,9.577704518532805,9411,9588,987,2.0973485345684337
8531804,Sea_Bright,40.365,-73.975,1982-07-29 16:00:00,2015-09-25 13:00:00,33.15537303216975,290662,2420,0.8325821744844527,2.521,0.606,1.4439611833105335,2.064,2.2015299999999995,0,0.0,98.6207492596804,1.6529029188187123,10.51295198490431,24.82557028521794,11305.0,3.889397306837495,73.2,0.12688208994226027,0.5,3.3,19.413055920728805,3.947423621085138,7.281415305449938,9.118241260900863,292,14534,13,0.8903558213051682
8452944,Conimicut_Light,41.716667,-71.343333,1999-10-17 14:00:00,2021-08-31 22:00:00,21.872689938398356,191745,11149,5.814493207124045,8.387,4.807,6.357875969552573,7.131,7.354,0,0.0,114.648479223149,1.6497032833996235,10.055667757967479,24.898835182187717,15943.0,8.314688779368431,42.4,0.13679139031410337,0.5,3.6,13.84440544734382,3.2637525653905337,5.977093428113815,7.538774022057612,8959,9588,837,1.868365950517732
745A,New_York_NY,40.7,-74.015,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,52015,15.615665200618443,5.265,-0.024,1.814522093354205,2.639,2.862,0,0.0,122.2092583316225,1.5864082817199021,9.7956434138382,24.2866575717926,13934.0,4.18319098155181,66.8,0.13445815748164713,0.5,3.3,15.939562296182377,3.2765650739083214,6.132280350612051,7.795319929276985,14007,16648,1749,2.4983353169642952
8447435,Chatham,41.688056,-69.95083,1994-08-17 14:00:00,2021-08-31 22:00:00,27.039014373716633,237033,11544,4.870207945729075,3.864,0.643,2.1258445288367964,3.048,3.299,0,0.0,109.0848028658797,1.822661961271413,11.3717198370864,27.31554603573384,109377.0,46.14420776853856,44.5,0.1362082471642539,0.5,3.3,24.99161078455286,7.023381287624732,12.73652912001976,15.65759601141138,4717,11851,550,2.3321185763438534
8533365,Stouts_Creek,39.845,-74.1517,1981-01-01 00:00:00,2015-09-27 07:00:00,34.73511293634497,304496,1714,0.5628973779622721,0.882,0.035,0.47445167403663935,0.683,0.753039999999999,0,0.0,112.8107768056452,1.543284443635487,9.8090320825576,23.198050409382585,299720.0,98.43150648941202,294.6,2.336306532663317,6.9,20.150000000000002,18.662432987787337,3.7593034412298736,6.9820440886786885,8.762352596775397,235,15224,21,1.7873279592133362
1372058,Hudson_River_Below_Poughkeepsie_Ny,41.65175,-73.943722,1993-10-01 05:00:00,2019-11-06 16:00:00,26.09719370294319,228780,963,0.42092840283241545,2.8715,-1.2619,0.3987295236966513,1.0363,1.2253,0,0.0,135.2582200902361,1.5253106825483742,9.322068787915288,23.11015042660464,105457.0,46.095375469883734,46.7,0.11998248501901508,0.5,2.8,8.405269936995422,1.9931963721113068,3.8648837308181863,4.941320102952537,11332,11439,1615,2.850335333568655
8443970,Boston,42.354801,-71.0534,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,4577,1.2839754145498512,5.653,0.12,2.698855794642705,4.233,4.55,0,0.0,106.19505047787919,1.5342285449721327,9.51453745364,23.836062252490738,16721.0,4.690704152651969,255.8,0.13421456953642386,0.5,3.3,12.687483488227244,2.8003142358396005,5.193851888590572,6.539919333039763,17560,17824,1452,1.6537167899338712
9449880,Friday_Harbor,48.545306,-123.012889,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,1128,0.31643527804505833,4.569,-0.04,2.5736150226682386,3.587,3.837,0,0.0,63.551434874455,1.6331466616433317,9.0137355029469,18.438492715256384,233903.0,65.61627734093376,26.7,0.0455273807192742,0.3,1.3,19.543402040298172,4.413956135260875,9.671432169878933,12.669235966947502,17680,17824,3496,3.954651286180817
8729840,Pensacola,30.404389,-87.211194,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,8206,2.3068251777346114,4.651,1.935,2.7961723775068266,3.121,3.26,0,0.0,245.9954619407653,1.9211169957566216,10.3936713933773,31.633753985149546,241932.0,68.01058114790276,100.1,0.18831495232655213,0.3,4.8,28.513403213451173,3.604919700383171,6.553411421588109,8.18061198547797,17000,17787,2749,3.2339994609414013
MRZ,Martinez,38.02764,-122.14049,1994-07-01 08:00:00,2021-06-09 06:00:00,26.937713894592743,236159,8677,3.67421948771802,4.8707,-1.521,1.154644953007271,1.9233,2.1275,0,0.0,85.9285068929125,0.6693738696688118,3.9759106934069885,15.120205283164871,94464.0,40.000169377410984,32.3,0.06732206499876497,0.3,2.0,10.448672432677911,2.718904018029619,5.1057055473595305,6.130640386131769,11186,11808,1703,3.0448646321960715
DGL,Doughty_Cut_Above_Grant_Line_Canal,37.815,-121.425,1999-05-26 21:00:00,2021-06-02 17:00:00,22.017796030116358,193029,4222,2.1872361147806805,3.0998,0.378,1.3338809376770986,1.8748699999999983,2.4658,0,0.0,54.1959494348702,0.5556095645360635,3.298594355521783,12.973871231079078,27470.0,14.231022281626077,26.4,0.04158940317349102,0.0,1.3,9.240438837066838,2.0424795007027265,4.0400512890343165,5.254242447005539,9441,9652,930,1.9700180188579735
9099090,Grand_Marais_Lake_Superior_Mn,47.7486,-90.34128,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,355757,433,0.12171229237934883,184.074,182.681,183.40148310274566,183.787,183.884,0,0.0,65.34426212300549,1.1689269174205676,6.516051292419426,17.785433409360344,220745.0,62.04937640018328,55.9,0.08163422510591652,0.3,2.0,18.317901978192786,4.604530796328385,8.756986448700568,10.956855754581783,17626,17788,1465,1.662303013918024
BDL,Beldon_Landing,38.1869,-121.9708,1988-09-22 21:00:00,2020-07-03 15:00:00,31.77549623545517,278563,17458,6.267163980858909,3.8832,-0.9144,0.7870523187989505,1.841,2.0726,0,0.0,94.4414210736681,0.7129555550561276,4.149676859378728,16.459235012467783,145006.0,52.05501089520145,32.3,0.06977245670387923,0.3,2.0,9.43414027852698,2.513789229353787,4.764267596564602,5.707630167987947,12910,13929,1580,2.447565580873545
MSM,SF_Mokelumne_River_at_New_Hope_Bridge,38.22527778,-121.49083333,1982-10-01 08:00:00,2021-05-10 18:00:00,38.60643394934976,338435,5466,1.6150811825018097,3.6056,-0.256,1.3809581762866816,2.0086,2.3409,0,0.0,72.4900752302346,0.7424028040348079,4.4581994413305654,16.179769039154,43947.0,12.985359079291445,24.4,0.048182948031838306,0.0,1.5,10.55880297109054,2.259817341550686,4.448598982779653,5.783575627802412,16568,16922,2432,2.935736444279148
9075035,Essexville_Mi,43.6404,-83.8468,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,518,0.14560541494732343,178.01,174.644,176.50381766590294,177.264,177.465,0,0.0,76.1744499206429,1.3492601082046496,7.893137633800426,18.872071057558088,219928.0,61.819899031920755,41.1,0.1072915746385134,0.5,2.5,16.62518254462014,4.115385679521156,7.485849265730634,9.24399662669495,17736,17788,1378,1.5538841975742161
9014096,Dunn_Paper_Mi,43.0033,-82.4217,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,5527,1.5535929119958622,177.819,175.115,176.3196848176479,177.03,177.21,0,0.0,82.8628761597087,1.3409991652502538,7.8336327903797995,18.062025308608998,341994.0,96.13161830018328,34.8,0.08224821973550357,0.2,2.0,14.366769706536108,3.7634371989297764,6.8837617364168935,8.452457624781735,17405,17787,1113,1.279000355107012
9410660,Los_Angeles,33.719944,-118.272861,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,568,0.15933974993758257,3.557,0.415,2.0416926325431364,2.871,3.125,0,0.0,78.702688217163,0.4099275255776177,1.035401225085,11.718026324887877,6929.0,1.9437766326012493,37.8,0.034612721790228354,0.0,0.8,13.664816483892281,2.6153735015550703,5.472134496109346,7.315508005493298,17702,17822,1209,1.3660661486063979
8725520,Fort_Myers,26.648,-81.871,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,14261,4.000605939894129,2.755,0.517,1.5585645747032626,1.865,1.999,0,0.0,140.4580473899841,1.0221653104942041,5.5204048752752,16.091772425343997,48913.0,13.72145279700172,107.7,0.15612079672777163,0.0,3.8,20.739497812961783,3.18586718583962,5.890948611698683,7.505616128844098,16828,17824,3055,3.630761672032677
9063085,Toledo_Oh,41.69356,-83.47228,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,879,0.2470794589550141,175.897,171.562,174.34212513349698,174.952,175.161,0,0.0,58.634266257286,1.3556357365608347,8.2134455442428,19.12369437514484,18174.0,5.108557550680803,48.3,0.09796819735649412,0.3,2.5,15.159669276446706,3.99160096463525,7.463906204817822,9.319805303489556,17689,17786,1570,1.7752941251781684
S44_T,S44_T,26.81666667,-80.08,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,20529,5.8547394899027205,1.4634,-1.0087,0.2196084729332646,0.7413,0.9135,0,0.0,122.6155757904052,1.228452124981611,6.34846725510547,16.759141981601648,12752.0,3.636788834100029,80.0,0.17084557855140917,0.3,4.6,27.241911202849145,3.6509726212463263,6.619894723240676,8.107327107039078,16495,17532,1470,1.7823532072336856
9075080,Mackinaw_City_Mi,45.8,-84.721107,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,466,0.13098865514566163,177.793,175.327,176.47029312282268,177.226,177.398,0,0.0,64.756946608611,1.3475804733734065,7.596802338880975,17.936101406766657,208057.0,58.48306142412215,34.8,0.09875083785265978,0.5,2.3,17.12266358556765,4.606139157117787,8.58234176064076,10.615372399201405,17533,17788,1215,1.3859423248788167
8447386,Fall_River,41.704306,-71.164111,1999-10-17 07:00:00,2021-08-31 22:00:00,21.872689938398356,191752,5587,2.9136593099420085,9.042,5.572,7.099220229366423,7.9,8.126,0,0.0,110.8108341692855,1.6438931030722028,9.965377598998593,24.97887983918184,15943.0,8.314385247611499,42.4,0.1367859438367774,0.5,3.6,14.009974441158057,3.3188953025443872,6.069355366866002,7.656315251455724,9285,9588,835,1.798524856842908
FPT,Sacramento_River_at_Freeport,38.45,-121.5,1984-01-01 09:00:00,2021-01-01 07:00:00,36.99931553730322,324359,25128,7.74697171960698,38.1335,27.81,31.998141570893395,35.0886,36.1493,0,0.0,84.5173239704308,0.8056893308788365,4.926092922585125,17.3737287520907,43946.0,13.548568098927424,15.2,0.04601141887145033,0.0,1.5,11.657939865027684,2.149261251835149,4.419886496530593,6.11639143511133,14954,16218,2306,3.084115140584948
8518750,The_Battery,40.700556,-74.014167,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,11469,3.2173725211868565,5.265,-0.024,1.8179951188547279,2.641,2.863,0,0.0,122.2092583316225,1.5937165799776782,9.862355020374,24.288365244865386,16076.0,4.509763767599608,66.8,0.13594324240955355,0.5,3.6,15.939562296182377,3.2689420003846497,6.127070633976459,7.796973876678342,17204,17824,2072,2.4086813398161757
8661070,Springmaid_Pier,33.655,-78.918306,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,19441,5.45373957488828,11.912,7.754,9.768529695695216,10.673,10.915,0,0.0,202.6651423340126,1.7736148872870305,10.3129923342919,25.746853202508245,217260.0,60.947454351125344,254.0,0.13652225758021994,0.3,3.3,25.23393301957344,3.5322787860802007,6.333779867647159,8.023790278059243,16199,17824,1292,1.5951199222905685
S25B,Miami_S25B_T,25.79388889,-80.26194444,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,21401,6.103428312309812,1.8676,-0.6274,0.3060102855684946,0.7287,0.8819,0,0.0,151.5408779998779,1.23549246292205,6.067574024195738,16.558297991674518,12681.0,3.616540088238901,101.9,0.18393380242515342,0.3,4.8,29.510249596868483,4.023726568670607,7.191625460694127,8.74612193697782,16456,17532,1760,2.1390313327745383
11455420,Sacramento_R_A_Rio_Vista_Ca,38.149044,-121.688944,1995-04-20 23:00:00,2021-04-06 16:00:00,25.960301163586585,227586,4818,2.117001924547204,5.5321,0.3688,2.3020999964088196,4.127,4.4044,0,0.0,82.8450096070696,0.6563621395682521,3.840759862214275,14.897399182970593,31268.0,13.738982186953502,13.7,0.047806110494198195,0.0,1.5,10.052409509555881,2.7158991021174708,5.00538974478451,6.010353571373362,11001,11380,1374,2.4978010786365643
9415020,Point_Reyes,37.994167,-122.973611,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,5176,1.4520115240790976,3.841,0.351,2.167978335688563,2.987,3.219,0,0.0,88.1001949309165,0.9956428454750279,6.1849780380498,20.752870738472048,348048.0,97.6371149406263,25.4,0.38318888756974956,2.0,5.1,16.90289572177761,4.229130133401364,8.307751887746372,9.948796873287261,17520,17824,2318,2.6460519152771287
8761305,Shell_Beach,29.8683,-89.673,1982-11-29 23:00:00,2021-08-31 22:00:00,38.75154004106776,339720,6709,1.9748616507712233,12.854,0.457,9.224321791846366,10.294,10.53,0,0.0,272.0004022103239,1.9687631682244018,11.053542792797016,31.3252860307693,10658.0,3.1372895325562227,96.5,0.17962937075687863,0.3,4.8,33.22919084008608,5.243074268229302,9.464607960329237,11.522891787420601,6078,16986,1160,3.8170450806186245
760A,Apalachicola_FL,29.727,-84.982,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,4623,1.387892343025263,4.104,0.671,1.606757839328771,1.94,2.087,0,0.0,172.6671880705907,1.7483024877891096,9.78187606135631,27.642914235585714,133132.0,39.968177246731415,97.3,0.177028750318809,0.3,4.8,20.30472542697776,3.5440803144413904,6.410929186893326,8.022541877075401,16366,16655,3377,4.126786398040648
8729108,Panama_City,30.15228,-85.7,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,6646,1.8643872853612216,3.082,0.335,1.2586623756987219,1.591,1.722,0,0.0,218.9810574054718,1.7271185241769258,9.7263097763029,28.352331221100183,270266.0,75.81710714195545,57.9,0.15445739806275738,0.3,4.3,21.79797605548554,3.700306068235995,6.771100527110571,8.539896034394912,17103,17824,2371,2.7725429921058082
9052025,Port_Ontario_Lake_Ontario_Ny,43.573611,-76.201944,1981-01-01 00:00:00,2018-11-05 14:00:00,37.842573579739906,331743,2586,0.7795190855571934,75.617,74.504,74.9767029045643,75.28705000000001,75.30781,0,0.0,94.4904898602772,1.9474912768952717,10.433533191680372,21.6580957173277,35227.0,10.618762114046113,56.9,0.11520019155795978,0.5,2.5,12.30402800976285,3.1242969485379883,5.86286362470233,7.312826006826628,241,16588,6,0.4978997965834423
8727520,Cedar_Key,29.135,-83.0317,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,14751,4.146719253809803,3.508,-1.165,1.2075636120996438,1.808,1.992,0,0.0,200.2185255288395,1.5708975209984952,8.668764459019904,24.174782097330635,246092.0,69.18001726042723,69.9,0.2580088475395631,0.5,6.4,19.462204907742393,3.788076996866129,6.876860134832705,8.63617021038824,16934,17787,2122,2.5061089578382845
ANH,San_Joaquin_River_at_Antioch,38.01783,-121.80296,1982-10-01 08:00:00,2021-03-10 15:00:00,38.4394250513347,336968,5885,1.746456636831984,2.8529,-0.5883,1.2376928329150096,1.8867,2.0726,0,0.0,82.259364169829,0.6395735976883284,3.7934280131537004,14.469675630262488,198342.0,58.86078203271528,21.1,0.04919712030932149,0.0,1.5,10.857967052989542,2.604090640999607,4.890877283763251,5.866211752406403,16245,16849,2549,3.13808461561633
9044049,Windmill_Point_Mi,42.357498,-82.93,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,2001,0.5624641608293324,176.062,174.108,175.13568956481183,175.745,175.917,0,0.0,60.6156289577484,1.3099500894792537,7.8464485704898,18.347145467990657,23818.0,6.695038172230405,64.5,0.09887689869794962,0.3,2.3,14.90229174038828,3.9200983390323283,7.1619484195900736,8.863050228566793,17556,17788,1076,1.2257779698751141
BAC,Bacon_Island_at_Old_River,37.96935,-121.57217,1987-05-05 09:00:00,2021-06-02 17:00:00,34.078028747433265,298737,17029,5.7003317299162815,3.807,-0.003,1.3444435866216082,1.8867,2.097,0,0.0,71.5582740724016,0.6202323802912415,3.673339486101602,14.080191135369734,54542.0,18.257530871636256,26.4,0.04480599520874711,0.0,1.3,9.654582002009915,2.4491807799081595,4.635719557225497,5.692467804290122,14033,14937,1880,2.6793716535408953
8632200,Kiptopeke,37.16519,-75.988444,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,4629,1.2985628564455454,3.188,0.498,1.5733163380153599,2.109,2.298,0,0.0,157.8091663179748,1.5999067047887405,9.9029295145953,24.85415816303724,12814.0,3.5946823163735617,102.4,0.12986204267627313,0.3,3.3,27.434382343996493,6.617609353660374,11.858978149158855,14.48061569352468,17509,17824,2153,2.459244552532255
9435380,South_Beach,44.6254,-124.04494,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,4151,1.1644706020966642,5.043,0.38,2.7673651538374204,3.948,4.266,0,0.0,108.5511624812056,2.6470082938517416,14.86316472286825,29.734095632998198,339495.0,95.23776127651338,25.9,0.7735862393967956,3.0,5.1,20.046230904288716,4.580633986773625,8.829355454300432,11.734601633204035,17597,17824,2930,3.3300290125652845
8577330,Solomons_Island,38.317222,-76.450833,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,12909,3.6213324506060802,2.488,0.354,1.4178770887933247,1.778,1.926,0,0.0,145.7154675858873,1.6247906823064937,9.8441567475049,24.787882864444466,232009.0,65.08495782265598,61.5,0.12344008613070655,0.3,3.0,16.15471948770622,3.871584850208946,7.196571949499523,8.900172222116735,15749,17824,2426,3.0807527476310654
759A,St_Petersburg_FL,27.76,-82.627,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,1692,0.5079631936834836,2.926,0.018,1.419524120179962,1.814,1.953,0,0.0,122.0207661389167,1.2019403669204145,6.58235743641696,19.166150212245082,150213.0,45.096143742776086,71.1,0.12616222482256317,0.0,3.0,24.48963374798629,3.805731665600631,6.996382097294803,8.859824203066816,16492,16655,2308,2.7988908025091246
1409146,East_Thorofare_At_Ship_Bottom_Nj,39.654167,-74.185833,2000-05-05 15:00:00,2021-04-06 13:00:00,20.917180013689254,183383,47825,26.079298517310768,1.1339,-0.7559,0.07859319331946474,0.445,0.6066,0,0.0,79.5669312346945,1.6318412231434887,10.28258204460139,24.0340381860733,8254.0,4.500962466531794,61.5,0.1357239520581971,0.5,3.3,19.47816697919768,4.047102938871846,7.498275208095783,9.397334406562852,6696,9170,1071,3.1986282114421734
9087031,Holland_Mi,42.773333,-86.212778,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,22401,6.296731467635121,177.751,175.409,176.51466393518893,177.267,177.444,0,0.0,98.892621500056,1.7505420361829254,9.835776686642776,23.40497747053403,27938.0,7.853135294977457,52.3,0.10657285444972515,0.5,2.5,19.103771396215336,5.4938519582123195,10.027331735949712,12.222607873979955,16512,17788,1299,1.5733834721997062
557A,Port_Orford_OR,42.74,-124.497,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,38082,11.432774433720109,5.366,1.061,3.2377594207712885,4.272,4.565,0,0.0,119.1932320593878,2.5766013722967265,15.57368285628046,32.00477579227471,45242.0,13.582311352617122,33.3,0.11385811507957187,0.8,2.5,19.31240496392756,4.440261837992666,8.484388010105302,11.32670647988612,14698,16655,2322,3.1595661254618608
775A,Galveston_Pier_21,29.31,-94.793,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,8568,2.57223915099296,4.19,-0.067,1.6004026259756507,1.964,2.136,0,0.0,211.725431680577,1.7487961926923232,9.506607800722081,28.64389204977854,218133.0,65.48672300694996,72.4,0.13569788277865727,0.3,3.538999999999942,27.65365752605927,5.117393866135693,8.756090038434792,10.49794742074477,16182,16655,2464,3.04531332852537
9063063,Cleveland_Oh,41.54086,-81.635472,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,559,0.1571301678678645,175.353,173.064,174.3439635835888,174.891,175.07,0,0.0,77.3820281028747,1.6741108288235744,9.40361842505405,20.009484440087647,26767.0,7.523977107905417,57.4,0.11781822492545344,0.5,2.7,13.532996512897162,3.7532849491629428,6.918698882980807,8.530687494666427,17662,17788,1268,1.435834835463324
9063090,Fermi_Power_Plant_Mi,41.96,-83.257,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,6350,1.7849312450106254,175.708,171.964,174.33673138553405,174.929,175.11434000000003,0,0.0,64.3383860588073,1.504882117240332,8.96754115819925,21.03026667551668,23818.0,6.695038172230405,64.5,0.09887689869794962,0.3,2.3,16.420990033883943,4.820306196795678,8.669799759262812,10.700943317236488,17401,17788,1225,1.407949228974961
8665530,Charleston,32.780833,-79.923611,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,4076,1.1434310224394129,4.331,-0.347,1.7655125698482965,2.673,2.893,0,0.0,246.7315745105338,1.7138005083757448,9.69102531661285,25.272603109448028,11328.0,3.1778181114312245,77.5,0.15302961381224595,0.3,4.1,22.259862240713606,3.7982547348544498,6.801173188899576,8.486615010525645,17433,17824,1346,1.5441587996660413
757A,Naples_FL,26.13,-81.807,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,10008,3.00454825200018,2.746,-0.283,1.1822064861786457,1.603,1.739,0,0.0,168.88568103303209,1.055505093977088,5.624124519329097,16.172532647731163,47992.0,14.407901649679522,107.7,0.15664584378277321,0.0,4.1,24.587573314479886,3.3948118426659324,6.233240336922148,7.878398813507067,15910,16655,1387,1.7435313393165286
